,Video Id,Title,Description,Category
2132,wDqVq2N6Vpo,3D Printing Vases Compilation,Decorate your home with these neat 3D printed vases! This was printed on the Prusa MK3 which I highly recommend. Get yours using my affiliate link ...,manufacturing
2133,btLCKun-xFQ,3D Printing Basics: The Slicer! (Ep6),00:00 The Slicer 01:08 Plater 02:45 Infill Ratio 03:29 Support Material 04:23 Brim 04:39 Slicer Settings 05:01 Layer Height 05:45 Shell Thickness 07:51 Infill ...,manufacturing
2134,Cluwk-W9-Z8,Building &amp; Flying a 3D Printed Flying Wing! | Eclipson EGW80,Follow the team on the Instagrams▻ @flitetestjb @zvada @stefanohyea @austinfurey @bixlernoah #FliteTest #ItFlies #Crazy EPISODE MUSIC▻ David Cutter ...,manufacturing
2135,QOhHRzTTpeM,Open Bionics Is Creating Affordable And Stylish 3D Printed Protheses,This company is changing the way we see prostheses. Open Bionics is a UK-based start-up tech company. Its mission is to create affordable 3D printed ...,manufacturing
2136,rFJLziq--sQ,I 3D printed a glock in California!!!,All Video Descriptions have been deleted as of 5/20/2021 My Odysee Channel has all the original content in the description there!,manufacturing
2137,yIgdCVJ3KDk,3D Printing Makes a Snow Ducky? #shorts,Duck Snowball Maker https://www.thingiverse.com/thing:3947153 Dodecahedron snowball maker: ...,manufacturing
2138,HqDnLg3o9WE,"Blender 2.8 for 3D Printing, Start Here - Part 1 Setup","If you want to use Blender to make 3D models for 3D printing, but don't know where to start, Start Here. I this video we'll go over how to set up Blender to ...",manufacturing
2139,28XbT11lL24,Tesla Pulsejet Engine [3D Printed],Oran C:www.github.com/wisehackermonkey Videos Used Andy Morris (Jet engine afterburner test with DIY Gasturbine)- https://youtu.be/WHEHMFbEH8I ...,manufacturing
2140,SBHHwid7DWM,Design Tips for Support Free 3D Printing Models (FDM),Learn how to design models that don't need support material! Software demonstrated in this video: Meshmixer http://www.meshmixer.com/ Ideamaker ...,manufacturing
2141,E23gnANxu2I,Ας γνωρίσουμε το 3D printing!,Ας γνωρίσουμε το 3D printing! Σε αυτό το βίντεο θα γνωρίσουμε τα βήματα της 3D εκτύπωσης με απλές βασικές έννοιες χωρίς πολλά πολλά. Περιμένω τις απορίες ...,manufacturing
2142,eSlbLF0Ck_I,3D Printing Medical Devices by Additive Manufacturing Experts,"In this Video, Thomas Gradl will give you insights of how Additive Manufacturing (AM) can boost a medical grade part´s performance and how 3D printing can be ...",manufacturing
2143,H07qABk9GKs,"3D Printed Guns, Explained","On November 12th 2019, a federal judge has struck down against an attempt to release downloadable gun files in the United States. It was declared that ...",manufacturing
2144,YcmGN_c2Aq0,TurboCharged PulseJet Engine (3D Printed),Music Scrapyard Blues by Alex Mastronardi Artlist Elm St by Duff musiq Artlist Sweet Georgia by Assaf Ayalon Artlist Oceanside by Kicktracks Artlist Chartreux ...,manufacturing
2145,aybI4Gd8vPo,How To Make Money with 3D Printing in 2021 (5 Ideas for Beginners),How To Make Money with 3D Printing in 2021 (5 Ideas for Beginners) Interested in making money with 3d printing? In this video I show you multiple ways to ...,manufacturing
2146,BaLEYQl33J8,3D Printed Gingerbread Man Ornament Cookie,#marsgizmo #shorts.,manufacturing
2147,EmNC4pfWbyE,"4 3D Printed Houses by ICON Listed For Sale in Austin, TX","As luck would have it I am in Austin on the press release date of the latest ICON print. In a collaboration with 3Strains, Den Property Group, and more the one ...",manufacturing
2148,G-UF4tv3Hvc,Threaded Inserts for 3D Prints - Cheap VS Expensive 💰,"I tested different types of threaded inserts for their strength and usability to find out if it's worth spending more money on special ""3D printing"" inserts. Since the ...",manufacturing
2149,1p-XWqYHez4,Aerospike Rocket Engine (3D Printed),Music Kumare Brothers by Dialgo Artlist Pizzi Waltz by Kadir Demir Artlist Slime Time by Randy Sharp Artlist Sneak Peek by Alon Peretz Artlist Chartreux Noir by ...,manufacturing
2150,Pt0x7671Ijo,King of All Resin 3D Printers? Anycubic Mono X Review,King of All Resin 3D Printers? Anycubic Photon Mono X Resin 3D Printer Review! Thanks again to Nikko Industries for sponsoring today's video! Save up to 15% ...,manufacturing
2151,fraDOSCG6x4,WOW! Amazing 3D Printer #shorts,"3D Printers revolutionized the world of engineering. Astronauts use 3D printers in the international space station to print tools. Well, in this video, we put the 3D ...",manufacturing
2152,w2T6HxC_8cE,marsgizmo Filament Bunker V2 - how to keep your 3D Printing Filament dry,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ More details here (same are also in the linked design): These are my affiliate links. For each individual Filament Bunker ...,manufacturing
2153,QJ_Fya3nqfM,Voxelab Aquila 3D Printer - Quick Review - The Ender-3 Killer?,"Introducing the new Voxelab Aquila! This little printer is a beast! The parts feel great, easy construction and use, and I was getting some pretty awesome quality ...",manufacturing
2154,c9XG4z0Y8m8,I MACHINED A 3D PRINTER FROM SCRATCH (NO 3D printed plastic parts),As an exercise to hon my machining skills and to fill a gap in my 3D printer farm I decided to machine all the parts for a new 3D printer out of aluminium.,manufacturing
2155,n5KmpFRSXiA,Tesla Turbine v2.0 [3D Printed],"Nikola Tesla was a great inventor from the 20th century and an active one as well, with over 300 patents. One of these inventions, which is speculated to be his ...",manufacturing
2156,EK57AHT1Xqk,3D Printer Farm -  Robot-based Automation,Production step 1/5 of the Technikum Digital Factory at the Fachhochschule Technikum Wien. The interaction between a #robot (Wittmann Battenfeld) and 9x ...,manufacturing
2157,l6xqTcLXXC8,3D Printed Biomimetic Mechatronic Hand Explained Part 1,A fairly in-depth analysis of the design and construction of my bionic biomimetic mechatronic hand. I'll be uploading another video soon! Contact: ...,manufacturing
2158,vooIg_C3iL0,How it&#39;s Made: Spinal 3D Printing,"In this video, Dr. Webb traveled to Florence, South Carolina to tour an additive manufacturing facility that specializes in 3D printed spinal implants to show ...",manufacturing
2159,iKQ3apn5lbQ,Creality CR-30 3DPrintMill belt 3D printer: What to know before you buy,Something new in 3D printing: the Creality CR-30 3DPrintMill offers infinite Z belt 3D printing at a lower price than ever before. So should spend your hard ...,manufacturing
2160,kOLpSPEA72U,Nature&#39;s 3D Printer: MIND BLOWING Cocoon in Rainforest - Smarter Every Day 94,Tweet ideas to me @SmarterEveryDay Filmed on location in the Rainforests of Eastern Peru. I was on a tour run by Rainforest Expeditions ...,manufacturing
2161,Or1FP43zx3I,Guide to 3D Printing Filament! PLA ABS PETG TPU PEEK ULTEM,"Matt from Printed Solid takes us through many types of 3d printing filaments - including PLA, ABS, PETG, PEEK, ULTEM, PVB, TPU, and more! #3dprinting ...",manufacturing
2162,XoTxFs3BGuk,Rat Rig V-core 3 part 1 - Premium coreXY 3D printer community build,"I've wanted to build a top shelf 3D printer kit for a while, and now I present part 1 of the Rat Rig V-core 3 series. This appears to be an outstanding design: rigid, ...",manufacturing
2163,M2c5sneDjsk,3D Printed Screaming Spinning Tops,These spinning tops emit a piercing sound when spinning - how do they work and can we make one using 3D Printing Technologies? Get the files here ...,manufacturing
2164,UqZ8Um5MZEA,"How to create the BEST 3D Printing TimeLapses! OctoPrint, Octolapse Guide",In this video I will be showing you how to use a Raspberry Pi in combination with a DSLR camera to create stunning to look at timelapses of your 3D prints.,manufacturing
2165,XYsYRhFWrH4,Relativity Space unveils details of larger 3D-printed rocket to launch from Cape Canaveral,"Ahead of the first fully 3D-printed rocket launch from Cape Canaveral later this year, Relativity Space is revealing new details about its larger Terran R rocket, ...",manufacturing
2166,aco9HNkt7ZA,Best FREE CAD Programs for 3D PRINTING,"3d printing is amazing, you can print anything you can imagine. However, just printing premade models from Thingiverse can get old quite quickly, so in this ...",manufacturing
2167,7wMKp6q9ktE,Flexible 3D Printing Filaments Tested - Which Flex is Best?,"There is LOADS of flexible 3D Printing filaments on the market today, all with different properties and features. In this video we'll put 6 different brands to the test.",manufacturing
2168,Wz2Soog4HkQ,Use the new PrusaSlicer 2.3 with ANY 3D Printer!,"PrusaSlicer 2.3 is (nearly) out and it comes with loads of new, useful features and improvements. But even if you don't use an Original Prusa printer, you can still ...",manufacturing
2169,UktljS6Y6PE,Unboxing 3D Printer Besar - Anet A8 Plus,Hot Bed nya sendiri memiliki Ukuran 30x30 cm dan tinggi maksimum yang bisa di cetak juga mencapai 30cm. Body atau rangka dari 3D printer ini walau ...,manufacturing
2170,wsxFXTKaXdI,Bending Thick Steel with 3D Printed Tools - Prusa PLA,The strongest tools from this video were printed with a Prusa i3 MK3s using standard PLA. I printed 12 perimeters with 20% gyroid infill at 0.2mm layer height.,manufacturing
2171,2wRc1KbEAU8,"HELICOIL®, Threaded Insert or Embedded Nut in 3D Prints?",Adding threads to 3D prints does not only improve the look of them but can also improve strength and usability. I've been working on a couple of comments and ...,manufacturing
2172,6JOITgw_T1Y,FreeCAD for Beginners | 3d Printing | Basics,"If Computer Aid Design has always intimidated you this is the first video you should watch. In this video, I take the viewer through the basics of parametric 3d ...",manufacturing
2173,CSEJdV_sgng,A Tool Changer Bed Probe For My Enclosed 3D Printer,I needed a robust solution for a bed probe inside my heated chamber 3D printer. That's why I made a clicky switch bed probe that gets picked up by the hotend ...,manufacturing
2174,fGI-4dHYz9U,Compliant Harmonic Drive (3D Printed),"This 3D printed harmonic drive introduces a compliant mechanism to to make a more compact design. I explain what these things are, show my process, ...",manufacturing
2175,4UKH9jCkJXA,How to 3D Print with Cura over USB! - Beginner&#39;s Guide,Have you been wondering how to 3D print with the Cura 4.0 slicer over a USB cable? This video covers how to setup a print and control the printer manually ...,manufacturing
2176,_BuuGswqWWE,How to Set your Nozzle Height and Level your Bed - 3D Printing 101,Believe it or not there is many different ways of setting correct nozzle height and leveling your 3D Print bed! In this video we'll go through 7 different 3D Printers ...,manufacturing
2177,_Fw4CbsqCcM,Metal Plated Ceramic Rocket Engine (3D Printed),Music attitude---instrumental-version by wearethegood Artlist boogie-down-bordeaux by bob-hart Artlist maculelê---instrumental-version by maitê-inaê Artlist ...,manufacturing
2178,EBaNBqI9dmE,The First Legally Permitted 3D Printed House in the USA with SQ4D,"Join us on this journey as we experience the first stages of the revolution in construction! Affordable housing, faster construction, less maintenance, fire-proof, ...",manufacturing
2179,9M55zcv6AlI,Formlabs Valued at $2 Billion USD! - 3D Printing News 2021,"Professional SLA printer manufacturer Formlabs recently raised $150 million in Series E funding, which has doubled its valuation to $2 billion USD!",manufacturing
2180,Si40MZjzs3c,Best Resin 3d Printer 2021? Review Of The Elegoo Saturn,In this video we take a look at the final version of the Elegoo Saturn resin 3d printer. I got to play around with the beta version last year and was very impressed ...,manufacturing
2181,41BLiiD1ifY,DIY HEELYS - Will they work?,Want to learn how to design your own gearbox using Blender (a powerful open-source 3d modeling program?) Check out my new Blender for 3D Printer Video ...,manufacturing
2182,MqO7cC67_Y4,Try to escape from prison | Is it possible? | 3D printed puzzle,Mail for commercial offers: cubasticyt@gmail.com #3Dprinter #3Dprinting #3D #Puzzle #Cubastic.,manufacturing
2183,tnGasVwkgMk,Testing Resin 3D Printing Cleaning Alternatives,Testing out alternative cleaning solutions beyond isopropyl IPA Link to Test Files ➜ https://www.thingiverse.com/thing:2810666 ...,manufacturing
2184,DQ5Elbvvr1M,3D Printed Concrete Castle,http://www.totalkustom.com rudenko952@gmail.com new video is here: https://www.youtube.com/watch?v=zb3zuk1qNDk.,manufacturing
2185,gt3bid70Fro,Smooth Finish on 3D Printed Building in Florida (Part 2/2) [Printed Farms],"In part 1 we watched the massive Cobod 3D printer make the concrete walls of this building, in this video it will get a smooth finish with a spray on stucco.",manufacturing
2186,Yw1jAdMgsW8,2013 State of the Union President Obama - 3D printing is the future,President Barack Obama speaks about the endless possibilities of 3D printing and outlines his plan for America to lead the way with this exciting new technology ...,manufacturing
2187,CHDMdyN5Jjs,3D Printing Face Shields and YOU CAN TOO!,"Healthcare workers supplies of masks and face shields is getting low, and some have none. Now 3d printing face shields is happening, and we can get 3d ...",manufacturing
2188,d0q1cHAWQh8,Two 3D-printed submachine guns seized by NSW Police | 7NEWS,"Police have seized two 3D-printed submachine guns, nine stolen cars and explosives during a crackdown on prohibited firearms in NSW. In dawn raids ...",manufacturing
